category_id,views,comments_disabled,ratings_disabled,channel_text,difference_d,difference_h,published_year,published_month,trending_year,trending_month
15,222731,"""False""","""False""","Territorial Behaviour! - Simon's Cat | LOGIC Simon's Cat   cartoon|""simons cat""|""simon's cat""|""simonscat""|""simon the cat""|""funny cats""|""cute cats""|""cat fails""|""family friendly""|""animated animals""|""short animation""|""animated cats""|""simon's katze""|""black and white""|""kitty""|""traditional animation""|""black and white cat""|""Кот Саймона""|""cat lovers""|""animal (film character)""|""fail""|""funny cat""|""cats""|""cute""|""kitten""|""kittens""|""pets""|""simons cats""|""Cat""|""Simon""|""Tofield""|""cartoons""|""Toons""|""Animated""|""Animation""|""Kitten""|""Funny""|""Humour""|""fun""|""videos""|""territorial""|""behaviour""|""logic""|""turf war""|""fights""",4.0,106.0,2018,2,2018,2
1,1984712,"""False""","""False""","Stephen Colbert & John Oliver Take Over The Stage | Night Of Too Many Stars | HBO HBO   Jon Stewart|""Stephen Colbert""|""John Oliver""|""Ben Stiller""|""Chris Rock""|""JJ Abrams""|""Adam Sandler""|""Olivia Munn""|""John Mulaney""|""Rob Corddry""|""Jordan Klepper""|""Ellie Kemper""|""Hassan Minhaj""|""Abbi Jacobson""|""Night of Too Many Stars""|""host""|""jon stewart""|""autism""|""benefit""|""comedian""|""comedy""|""stand up""|""hbo""|""Sarah Silverman""|""Steve Carell""|""amy schumer""|""stars for autism""|""charity events""|""charity""|""autistic""|""nyc""|""new york city""|""raise funds""|""support""|""live show""|""show""|""madison square garden""|""Hollywood""|""NOTMS""",3.0,78.0,2017,11,2017,11
23,89214,"""False""","""False""","Red Apron | The Cuddle Squad The Cuddle Squad   The cuddle squad|""blue apron parody""|""sketch""|""SNL""|""funny""|""comedy""|""blue apron commercial""|""commercial parody""|""fake commercial""|""banned on TV""|""sketch comedy""|""banned commercial""",2.0,53.0,2017,12,2017,12
10,478162,"""False""","""False""","Gallant - Doesn't Matter (Official Video) Gallant   gallant|""sogallant""|""new music""|""soul""|""r&b""|""rnb""|""gentleman""|""moag""|""mind of a genius""|""sexy""|""black""|""sasha""|""samsonova""|""New Soul""|""Soul Music""|""doesnt matter""|""eric nam""|""tablo""|""the dancer""|""falsetto""|""Doesn't Matter To Us""|""kylie jenner""|""sasha samsonova""|""gallant gentleman""|""donald glover""|""khalid""|""khalid location""|""daniel ceasar""|""daniel ceasar live""|""gallant live""|""weight in gold""|""gallant weight in gold""|""cave me in""|""dua lipa""|""gallant - doesn't matter""|""escapetracks""|""bts""|""usher""",17.0,417.0,2018,5,2018,5
10,1862154,"""False""","""False""","David Guetta & Afrojack ft Charli XCX & French Montana - Dirty Sexy Money (Official Video) David Guetta   Dirty Sexy Money|""David Guetta""|""Guetta""|""Afrojack""|""Charli XCX""|""XCX""|""Charli""|""French Montana""|""Montana""|""Franch""|""Dirty""|""Sexy""|""Money""|""Hit""|""music video""|""official video""|""Clip""|""Clip officiel""",5.0,125.0,2017,12,2017,12
27,390794,"""False""","""False""","What is dust made of? - Michael Marder TED-Ed   TED|""TED-Ed""|""TED Ed""|""Ted Education""|""Teded""|""Michael Marder""|""Mette Ilene Holmriis""|""dust""|""dust mites""|""sand""|""mineral""|""particles""|""stars""|""skin cell""|""pollen""|""pollution""",9.0,224.0,2018,5,2018,6
24,3598002,"""False""","""False""","Can Ellen Get Steph & Ayesha Curry to Reveal Their Baby's Gender? TheEllenShow   Ellen|""degeneres""|""ellen degeneres""|""the ellen show""|""ellen fans""|""ellen tickets""|""ellentube""|""ellen audience""|""steph curry""|""steph and ayesha curry""|""ayesha curry""|""steph""|""curry""|""ayesha""|""basketball""|""nba""|""mvp""|""wife""|""pregnant""|""golden state warriors""|""golden state""|""warriors""|""san francisco""|""california""|""love""|""chat""|""basketball star""|""star""|""celebrity""|""celebrities""|""champion""|""basketball champion""|""nba chaps""|""nba champions""|""champions""|""champs""",3.0,81.0,2018,2,2018,2
24,476145,"""False""","""False""","100 Years of Eyes | Allure Allure   100 years|""100 years of""|""100 years of eyes""|""100 years of eye makeup""|""100 years of eyeshadow""|""beauty""|""100""|""years""|""decade""|""century""|""100 years of beauty""|""eye makeup""|""100 years of eyeliner""|""100 years of mascara""|""100 years of makeup""|""history of makeup""|""makeup history""|""evolution of makeup""|""evolution of beauty""|""beauty evolution""|""eye styles""|""eye""|""eyes""|""blue eyes""|""black eyes""|""brown eyes""|""green eyes""|""eyes makeup""|""eye make up""|""eyes make up""|""allure""|""allure magazine""",6.0,150.0,2018,2,2018,3
28,871815,"""False""","""False""","That Time It Rained for Two Million Years PBS Eons   dinosaurs|""dinos""|""paleo""|""paleontology""|""scishow""|""eons""|""pbs""|""pbs digital studios""|""hank green""|""john green""|""complexly""|""fossils""|""natural history""|""Carnian Pluvial Episode""|""CPE""|""Triassic Period""|""reptiles""|""volcanic eruptions""|""Pangea""|""crurotarsans""|""rhynchosaurs""|""dicynodonts""|""Bennettitales""|""trees""|""rain""|""Carnian Humid Episode""|""The Wet Intermezzo""|""Wrangellian eruptions""|""supercontinent""",2.0,50.0,2018,5,2018,5
20,1045841,"""False""","""False""","Madden NFL 19 – Official Reveal Trailer EA SPORTS   madden|""madden 19""|""madden nfl 19""|""nfl madden 19""|""madden 19 trailer""|""madden nfl 19 trailer""|""madden 19 teaser""|""madden nfl 19 teaser""|""madden 19 gameplay""|""madden nfl 19 gameplay""|""madden 19 terrell owens""|""madden nfl 19 terrell owens""|""terrell owens""|""dallas cowboys""|""madden 19 frostbite""|""madden frostbite""|""madden 19 ultimate team""|""nfl""|""madden 19 ps4""|""madden 19 xbox""|""madden 18""|""madden 18 ultimate team""|""football""|""gameplay""",4.0,101.0,2018,6,2018,6
10,132069,"""False""","""False""","Kesha - This Is Me (from The Greatest Showman Soundtrack) [Official Audio] Atlantic Records   music|""official""|""music video""",0.0,18.0,2017,12,2017,12
24,574014,"""False""","""False""","This Week I Learned to Rip a Phonebook in Half Mike Boyd   mike boyd|""phonebook""|""phone""|""book""|""rip""|""half""|""learn""|""learn quick""|""this week""|""52skillz""",3.0,75.0,2018,3,2018,3
24,195420,"""False""","""False""","All The Money In The World - TV Spot featuring Christopher Plummer Trailers Promos Teasers   All The Money In The World|""Christopher Plummer""",5.0,136.0,2017,11,2017,12
17,542627,"""False""","""False""","2018 Preakness Stakes I FULL RACE I NBC Sports NBC Sports   Horse racing|""horses""|""horse""|""winner""|""full race""|""racing""|""Bob Baffert""|""Justify""|""2018""|""Preakness Stakes""|""Preakness""|""Kentucky Derby""|""NBC""|""NBCSN""|""NBC Sports""|""Triple Crown""|""Maryland""|""2018 Preakness Stakes""|""2018 Kentucky Derby""|""race replay""|""Good Magic""|""horse trainer""",3.0,72.0,2018,5,2018,5
1,588196,"""False""","""False""","Hereditary | Official Trailer HD | A24 A24   a24|""a24 films""|""a24 trailers""|""independent films""|""trailer""|""official""|""movie""|""a24 movies""|""oscar winner""|""academy award winner""|""Hereditary""|""Hereditary trailer""|""Hereditary 2018""|""Hereditary A24""|""a24 horror films""|""horror trailers""|""2018 horror trailers""|""horror movies""|""a24 hereditary""|""Ari Aster""|""Toni Collette""|""Gabriel Byrne""|""Alex Wolff""|""Milly Shapiro""|""thriller trailer""|""thriller films""|""Official Trailer""|""Hereditary Official Trailer""|""a24 Official Trailer""|""8_rTIAOohas""|""u7KZrt_cHH0""",0.0,10.0,2018,1,2018,1
10,43931,"""False""","""False""","Bleachers - Alfie's Song (Not So Typical Love Song) (Audio) BleachersVEVO   Alfie's Song (Not So Typical Love Song)|""Bleachers""|""RCA Records Label""|""Soundtracks""",0.0,15.0,2018,1,2018,1
26,203254,"""False""","""False""","The Pancake Frisbee Peter Brown   dipit|""shop time""|""epoxy""|""frisbee""|""pancake""|""dip it""",3.0,79.0,2018,3,2018,3
10,1874343,"""False""","""False""","Sugarland - Babe (Static Video) ft. Taylor Swift SugarlandVEVO   Sugarland|""Babe""|""Big""|""Machine""|""Records""|""LLC""|""Country""",4.0,115.0,2018,4,2018,4
24,1157929,"""False""","""False""","Are Taco Bell's Nacho Fries Worth the Hype? TheReportOfTheWeek   taco|""fries""|""french fries""|""taco fries""|""nacho fries""|""dinner""|""food""|""meal""|""relaxing""|""lunch""|""drive thru""|""asmr""|""soothing""|""mr. rogers""|""reviewbrah""|""seasoned fries""|""nachos""|""cheese""|""new menu item""|""vlog""|""vlogger""",4.0,102.0,2018,1,2018,1
17,22233274,"""False""","""False""","Boomerang Trick Shots | Dude Perfect Dude Perfect   dude perfect|""dude perfect stereotypes""|""dude perfect water bottle flip""|""bottle flip""|""water bottle flip""|""dude perfect bottle flip""|""dude perfect basketball""|""dp""|""dude perfect world record""|""edition""|""nerf""|""trick shots""|""trick shot""|""family""|""ping pong""|""bowling""|""clean""|""family friendly""|""bubble wrap""|""soccer""|""football""|""spinner""|""spinners""|""fidget spinners""|""dude""|""boomerang""|""throw""|""thrower""|""logan""|""broadbent""",11.0,265.0,2018,3,2018,4
24,1277694,"""False""","""False""","Harper Grace Auditions for American Idol With Down-home Original Tune - American Idol 2018 on ABC American Idol   ABC|""americanidol""|""idol""|""american idol""|""ryan""|""seacrest""|""ryan seacrest""|""katy""|""perry""|""katy perry""|""luke""|""bryan""|""luke bryan""|""lionel""|""richie""|""lionel richie""|""season 16""|""american idol XVI""|""television""|""ad""|""spring""|""2018""|""music""|""reality""|""competition""|""song""|""sing""|""audition""|""auditions""|""performance""|""live""|""fox""|""AI""|""hollywood""|""contestant""|""official""|""american""|""official american idol""|""hollywood week""|""hometown audition""",2.0,71.0,2018,3,2018,3
28,1631073,"""False""","""False""",Going in to brain surgery Simone Giertz   [none],13.0,321.0,2018,5,2018,6
17,258271,"""False""","""False""","Parris Campbell takes the screen pass 57 yards to the house | Highlights | FOX COLLEGE FOOTBALL FOX Sports   Ohio State Buckeyes|""Ohio State""|""Buckeyes""|""Wisconsin Badgers""|""Wisconsin""|""Badgers""|""Big 10 Championship""|""Big 10""|""Championship""|""cfb""|""ncaa football""|""cfb highlights""|""ncaa highlights""|""college football""|""college""|""football""|""fox""|""fox sports""|""fs1""|""highlights""|""highlight""|""sports""|""news""|""sp:ty=play""|""sp:dt=2017-12-02T20:00:00-05:00""|""sp:vl=en-US""|""sp:st=football""|""sp:li=cfb""|""sp:ti:home=Wisc""|""sp:ti:away=OhioSt""",1.0,45.0,2017,12,2017,12
24,1059204,"""False""","""False""","Live PD: Can I Text My Mom? (Season 2) | A&E A&E   a&e|""a&e (tv network)""|""aetv""|""a&e tv""|""ae""|""a&e television""|""a and e""|""a+e""|""full episodes""|""clips""|""episodes""|""series""|""a&e shows""|""live pd""|""cops""|""live cops""|""live cop show""|""police""|""law enforcement""|""ride along""|""ridealong""|""police car""|""police ridealong""|""live pd drugs""|""live pd k9""|""PLcviVtB85dLxQdcwUe-BK2AtfEO9Zlbw7""|""rich emberlin""|""rich emberlin live pd""|""rich emberlin dallas swat""|""kevin jackson""|""kevin jackson live pd""|""kevin jackson and rich emberlin""|""live pd season 2 episode 40""|""live pd season 2""",8.0,204.0,2018,6,2018,6
24,995018,"""False""","""False""","Who's a U.S. citizen? | Lineup | Cut Cut   PLJic7bfGlo3qJcIXUJteaUm_3-3tgQSXw|""PLJic7bfGlo3o2Qx3ojItphuzJ5_dyVPHS""|""lineup""|""line up""|""People Guess""|""guessing games""|""Cut""|""Watch Cut""|""people""|""people videos""|""storytelling""|""relationships""|""Dating""|""Interviews""|""Firsts""|""couples""|""exes""|""love""|""Kids Try""|""games""|""challenges""|""Ethnic groups""|""People Interviews""|""Dares""|""Truth or Dare""|""100 ways""|""blind dates""|""100 people""|""experiments""|""#tbt""|""Maddox""|""Truth or Drink""|""HiHo Kids""|""Hiho""|""kids""|""kids videos""|""100 YOB""|""100 Years of Beauty""|""Fear Pong""|""Who's a U.S. citizen""",14.0,343.0,2018,3,2018,4
10,4069223,"""False""","""False""","Lift Yourself Kanye West - Topic   Kanye West|""カニエ・ウェスト""|""カニエウェスト""|""Lift Yourself""|""Lift Yourself""",8.0,194.0,2018,4,2018,5
1,8820367,"""False""","""False""","Robin Hood (2018 Movie) Teaser Trailer – Taron Egerton, Jamie Foxx, Jamie Dornan Lionsgate Movies   lionsgate|""movie""|""films""|""movies""|""2018 movie""|""robin hood""|""robinhood""|""Taron Egerton""|""Jamie Foxx""|""Jamie Dornan""|""adventure""|""thief""|""Robin of Loxley""|""Crusader""|""commander""|""corruption""|""English crown""|""action""|""romance""|""Ben Mendelsohn""|""Eve Hewson""|""battlefield""|""fight""|""crime""|""summit entertainment""|""bounty""|""bountyhead""|""the hood""|""warrior""|""war""|""teaser trailer""|""teaser""|""trailer""",10.0,251.0,2018,5,2018,5
19,1941810,"""False""","""False""","Why This Wagyu Sandwich Is Worth $85 FOOD INSIDER   beef katsu|""katsu""|""wagyu""|""wagyu beef""|""Wagyu Katsu Sando""|""insider""|""expensive foods""",9.0,220.0,2018,3,2018,4
27,334148,"""False""","""False""","The European City Centre With No Street Names Tom Scott   tom scott|""tomscott""|""mannheim""|""germany""|""quadrates""|""amazing places""|""street names""",6.0,151.0,2018,2,2018,2
24,1429713,"""False""","""False""","ELDERS REACT AND TRY McDONALD’S SZECHUAN SAUCE (Rick and Morty) FBE   mcdonald's szechuan sauce|""rick and morty""|""szechuan sauce""|""ELDERS REACT TO McDONALD’S SZECHUAN SAUCE Rick and Morty""|""elders react""|""react""|""reaction""|""thefinebros""|""fine brothers""|""fine brothers entertainment""|""finebros""|""fine bros""|""FBE""|""watch""|""review""|""for the first time""|""reviews""|""responds""|""respond""|""youtubers react""|""teens react""|""kids react""|""adults react""|""parents react""|""teenagers react""|""mcdonald's""|""sauce riot""|""rick and morty szechuan sauce""|""szechuan""|""sauce""|""mcdonalds""|""rick""|""morty""|""mcdonald""",4.0,97.0,2018,3,2018,3
28,41533,"""False""","""False""","Lost in Light II - a short film on Light Pollution Sriram Murali   astronomy|""light pollution""|""stars""|""night sky""|""dark sky""|""short film""",136.0,3269.0,2017,8,2017,12
10,6333861,"""False""","""False""","[OFFICIAL VIDEO] Attention - Pentatonix PTXofficial   Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""|""charlie puth""|""attention""|""top pop""",12.0,298.0,2018,3,2018,4
26,799870,"""False""","""False""","TRYING FUN PUMPKIN SPICE FLAVORED FOOD Rosanna Pansino   pumpkin|""pumpkin spice""|""flavored""|""psl""|""spiced""|""crazy""|""tasty""|""delicious""|""taste test""|""unboxing""|""opening""|""food""|""react""|""reaction""|""reacting""|""yummy""|""family friendly""|""for kids""|""girl""|""justine""|""ijustine""|""justine ezarik""|""blog""|""youtubers""|""collab""|""funny""|""omg""|""comedy""|""lol""|""treats""|""knife""|""marshmallows""|""cookies""|""doritos""|""potato""|""chips""|""trying""|""challenge""|""fun""|""easy""|""gift""|""idea""|""review""|""vlog""|""oreo""|""caramel""|""werthers""|""cereal""|""hersheys""|""pretzels""|""chocolate""|""coated""|""dipped""|""trader joes""|""whole foods""|""amazon""|""best""|""fall""|""autumn""|""candy""|""seasonal""|""holiday""",7.0,174.0,2017,11,2017,11
23,1105810,"""False""","""False""","Types Of People at the Gym MamaMiaMakeup   mamamiamakeup|""mia stammer""|""alisha marie""|""remi cruz""|""missremiashten""|""remlife""|""collab""|""types of people""|""types of people at the gym""|""types""|""of""|""people""|""at""|""the""|""gym""|""comedy""|""funny""",6.0,146.0,2018,4,2018,4
26,599985,"""False""","""False""","MY GLOWING Natural MAKEUP ROUTINE Tati   YouTube|""Beauty""|""Makeup""|""Tutorial""|""Review""|""vlogger""|""blogger""|""Tati""|""Westbrook""|""GlamLifeGuru""|""how to""|""makeup tutorial""|""Beauty expert""|""drugstore""|""luxury""|""Haul""|""favorites""|""Best""|""worst""|""cosmetics""|""GLOWING SKIN TUTORIAL""|""EFFORTLESS GLOWING MAKEUP TUTORIAL""|""Clarisonic""|""Promo Code""",5.0,126.0,2018,5,2018,5
24,3610250,"""True""","""False""","Lost Voice Guy has the audience ROARING with unique comedy routine | Auditions | BGT 2018 Britain's Got Talent   britain's got talent|""britains got talent""|""britain's""|""got""|""talent""|""2017""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""",4.0,100.0,2018,4,2018,4
